t,x_obs,y_obs,x_best,y_best
8.809873248832556,71.52109,50.144382,62.39756788851718,46.65939603871509
8.845897264843229,102.03093,67.36928,62.434550235424446,46.66661899164933
8.881921280853902,92.67618,67.75073,62.471571910215545,46.67376830928899
8.917945296864577,96.70082,69.55569,62.50863235710585,46.68084503225359
8.95396931287525,63.39724,47.13958,62.545731014901584,46.68785021129051
8.989993328885923,73.5922,53.24928,62.58286731705737,46.69478490716707
9.026017344896598,87.72062,57.527298,62.620040691734644,46.70165019056134
9.062041360907271,91.83847,65.328674,62.65725056186061,46.70844714195159
9.098065376917944,100.10727,68.291534,62.69449634518803,46.71517685150446
9.134089392928619,72.33709,51.20249,62.73177745435569,46.72184041896176
9.170113408939294,71.38096,49.98879,62.76909329694945,46.72843895352597
9.206137424949967,79.996185,57.89074,62.80644327556419,46.734973573744554
9.24216144096064,66.2157,47.525764,62.84382678786622,46.74144540739286
9.278185456971315,94.11699,69.35312,62.8812432266565,46.747855591355844
9.314209472981988,106.67454,65.77663,62.91869197993451,46.75420527150854
9.35023348899266,65.80095,47.463623,62.956172430962695,46.760495602595235
9.386257505003336,104.915665,66.138336,62.993683958331744,46.76672774810747
9.422281521014009,68.09816,47.941082,63.03122593602629,46.7729028801608
9.458305537024682,76.40583,56.87075,63.068797733491444,46.77902217937037
9.494329553035357,97.43371,69.365585,63.106398715699875,46.78508683472528
9.530353569046031,91.13893,62.39004,63.14402824321952,46.79109804346176
9.566377585056705,64.61357,47.307106,63.181685672281944,46.797057010935276
9.602401601067378,75.18191,55.68387,63.21937035485128,46.80296495049131
9.638425617078052,79.86053,57.89057,63.25708163869383,46.80882308333519
9.674449633088726,106.91785,65.777115,63.29481886744821,46.81463263840069
9.710473649099399,80.97552,57.84513,63.3325813806961,46.82039485221751
9.746497665110073,75.69756,56.260036,63.370368514033615,46.82611096877773
9.782521681120746,104.00347,66.47797,63.40817959914322,46.83178223940116
9.818545697131421,85.33286,57.3239,63.4460139638662,46.83740992259951
9.854569713142094,62.00487,46.874073,63.48387093227575,46.84299528393976
9.89059372915277,60.975353,46.582985,63.521749824750586,46.848539595906175
9.926617745163442,64.781975,47.3286,63.55964995804906,46.85404413776156
9.962641761174115,68.08688,47.937626,63.59757064538391,46.859510195407374
9.99866577718479,67.83224,47.863464,63.635511196497475,46.86493906124286
10.034689793195463,105.982315,65.85555,63.67347091773741,46.870332034023185
10.070713809206136,73.884186,53.748222,63.71144911213301,46.87569041871672
10.106737825216811,86.084404,57.303146,63.749445079471954,46.88101552636123
10.142761841227486,74.4463,54.66118,63.78745811637758,46.88630867391919
10.178785857238157,105.78893,65.89461,63.82548751638664,46.89157118413222
10.214809873248832,107.52535,65.8685,63.863532570027594,46.89680438537454
10.250833889259507,73.66033,53.366364,63.90159256489926,46.902009611505605
10.28685790527018,64.37273,47.276096,63.939666785750056,46.90718820172185
10.322881921280853,73.5063,53.101463,63.97775451455762,46.91234150040755
10.358905937291528,63.259483,47.117928,64.01585503060889,46.91747085698486
10.394929953302201,94.03549,69.30809,64.05396761058063,46.922577625763076
10.430953969312874,68.93807,48.247204,64.09209152862046,46.927663165787
10.466977985323549,91.60011,64.34067,64.13022605642811,46.93272884068463
10.503002001334224,78.77941,57.81267,64.16837046333734,46.93777601851393
10.539026017344895,75.13112,55.620747,64.20652401639802,46.942806071609006
10.57505003335557,66.16168,47.517296,64.24468598045887,46.94782037642544
10.611074049366245,65.39946,47.408455,64.28285561825027,46.95282031338489
10.647098065376918,87.790306,57.549076,64.32103219046772,46.95780726671909
10.683122081387591,72.77513,51.87362,64.35921495585555,46.962782624313036
10.719146097398266,91.200226,62.633213,64.39740317129099,46.967747777547594
10.755170113408939,102.7788,67.01567,64.43559609186858,46.972704121141405
10.791194129419612,76.0424,56.58198,64.47379297098492,46.97765305299221
10.827218145430287,75.27876,55.80104,64.51199306042386,46.98259597401744
10.863242161440962,87.3976,57.442387,64.5501956104418,46.98753428799439
10.899266177451633,102.9538,66.93498,64.5883998698535,46.99246940139961
10.935290193462308,87.94472,57.60216,64.62660508611808,46.99740272324789
10.971314209472983,74.40376,54.595406,64.66481050542532,47.00233566493063
11.007338225483656,73.56321,53.199406,64.70301537278229,47.007269640053664
11.043362241494329,95.13926,69.66168,64.74121893210024,47.012206064274636
11.079386257505003,103.97244,66.49064,64.77942042628169,47.01714635513982
11.115410273515677,65.96929,47.48809,64.81761909730785,47.022091931920535
11.15143428952635,81.25386,57.820103,64.85581418632624,47.027044215449
11.187458305537024,86.36154,57.31073,64.89400493373859,47.032004627953924
11.2234823215477,92.42379,67.19231,64.93219057928881,47.03697459289548
11.25950633755837,68.11478,47.946205,64.9703703621515,47.04195553480003
11.295530353569045,71.20676,49.8056,65.00854352102021,47.0469488790944
11.33155436957972,108.45938,66.43607,65.04670929419635,47.05195605193984
11.367578385590393,93.277695,68.67151,65.08486691967789,47.05697848006556
11.403602401601066,67.05038,47.676136,65.12301563524855,47.06201759060206
11.439626417611741,79.78789,57.88972,65.16115467856692,47.067074810914065
11.475650433622414,74.87908,55.29064,65.19928328725584,47.07215156843319
11.511674449633087,79.49469,57.880463,65.23740069899196,47.07724929049039
11.547698465643762,89.37785,58.54345,65.27550615159532,47.08236940414813
11.583722481654437,106.95904,65.77898,65.31359888311911,47.087513336032266
11.61974649766511,80.78044,57.8599,65.35167813193958,47.09268251216387
11.655770513675783,98.47919,68.99922,65.38974313684594,47.09787835779073
11.691794529686458,84.019806,57.455715,65.42779313713046,47.10310229721872
11.727818545697131,73.8353,53.665348,65.46582737267869,47.10835575364307
11.763842561707804,80.66119,57.867683,65.50384508405945,47.11364014897943
11.799866577718479,76.77666,57.116966,65.54184551261531,47.11895690369491
11.835890593729152,74.26545,54.377274,65.57982790055281,47.12430743663893
11.871914609739825,69.432274,48.48101,65.61779149103279,47.129693164874084
11.9079386257505,63.283775,47.121803,65.65573552826083,47.13511550350695
11.943962641761175,63.616543,47.172565,65.69365925757756,47.140575865518784
11.979986657771848,72.93113,52.12703,65.73156192554914,47.14607566159629
12.016010673782521,81.7729,57.7632,65.76944278005762,47.15161629996242
12.052034689793196,71.50804,50.129574,65.8073010703913,47.15719918620706
12.088058705803869,93.61654,69.01099,65.8451360473351,47.16282572311794
12.124082721814542,90.27472,59.875393,65.88294696326089,47.16849731051151
12.160106737825217,84.668304,57.37953,65.92073307221773,47.17421534506392
12.19613075383589,65.262024,47.390335,65.95849363002206,47.17998122014212
12.232154769846563,101.74204,67.508316,65.99622789434792,47.185796325635096
12.268178785857238,99.37213,68.62584,66.03393512481694,47.19166204778525
12.304202801867913,73.00548,52.24997,66.07161458308828,47.197579769019924
12.340226817878586,92.74753,67.887184,66.10926553294863,47.203550867783164
12.376250833889259,74.56288,54.83807,66.14688724040182,47.209576718367636
12.412274849899934,108.43132,66.40654,66.18447897375856,47.215658690746814
12.448298865910607,76.15849,56.679646,66.22204000372587,47.221798150407416
12.48432288192128,73.49158,53.07614,66.25956960349647,47.227996458182055
12.520346897931955,108.5905,66.59001,66.29706704883802,47.23425497008226
12.556370913942628,93.21804,68.60042,66.33453161818207,47.24057503713177
12.5923949299533,90.96892,61.76042,66.37196259271298,47.246958005200106
12.628418945963976,88.533585,57.875877,66.4093592564566,47.25340521483659
12.66444296197465,106.84482,65.77513,66.44672089636873,47.25991800110469
12.700466977985323,75.996254,56.541702,66.48404680242336,47.26649769341669
12.736490993995996,108.8618,67.01758,66.52133626770082,47.273145615368904
12.772515010006671,94.893555,69.6239,66.55858858847543,47.27986308457721
12.808539026017344,109.11921,67.65021,66.59580306430327,47.28665141251303
12.844563042028017,62.290203,46.9384,66.63297899810937,47.29351190433991
12.880587058038692,108.11298,66.13849,66.67011569627485,47.30044585875044
12.916611074049365,68.867386,48.21734,66.70721246872368,47.307454567803724
12.952635090060038,92.12111,66.33725,66.74426862900924,47.31453931676346
12.988659106070713,68.91644,48.237976,66.78128349440045,47.32170138393645
13.024683122081388,96.1428,69.64946,66.81825638596783,47.328942040511755
13.060707138092061,81.79806,57.760162,66.8551866286689,47.336262550400455
13.096731154102734,90.74434,61.036118,66.89207355143367,47.34366417007593
13.132755170113409,71.67781,50.327328,66.92891648724942,47.351148148414836
13.168779186124082,85.39762,57.320107,66.96571477324541,47.35871572653873
13.204803202134755,95.05159,69.650406,67.002467750777,47.366368137656366
13.24082721814543,89.69113,58.91278,67.03917476550964,47.37410660690659
13.276851234156105,86.577896,57.323666,67.07583516750228,47.38193235120207
13.312875250166776,108.88264,67.05848,67.11244831129049,47.389846579073705
13.348899266177451,90.68565,60.866447,67.14901355596923,47.397850490515694
13.384923282188126,97.15971,69.44433,67.18553026527508,47.405945276831524
13.420947298198799,66.14101,47.514088,67.2219978076681,47.41413212048062
13.456971314209472,108.9283,67.15332,67.2584155564134,47.42241219492584
13.492995330220147,65.798256,47.46324,67.29478288966202,47.43078666448179
13.52901934623082,78.87851,57.82636,67.33109919053157,47.43925668416402
13.565043362241493,60.722965,46.49486,67.36736384718633,47.447823399538976
13.601067378252168,89.374695,58.540127,67.40357625291682,47.45648794657497
13.637091394262843,64.84805,47.33703,67.43973580621903,47.46525145149393
13.673115410273514,62.297134,46.939888,67.47584191087309,47.474115030624105
13.709139426284189,72.50768,51.456062,67.51189397602131,47.483079790253775
13.745163442294864,75.22398,55.73528,67.547891416246,47.492146826485815
13.781187458305537,92.5421,67.46969,67.58383365164651,47.50131722509323
13.81721147431621,91.76163,65.02105,67.61972010791582,47.51059206137581
13.853235490326885,69.87601,48.73332,67.6555502164167,47.519972400017664
13.889259506337558,90.026215,59.413406,67.6913234142571,47.52945929494581
13.92528352234823,91.29399,63.01921,67.72703914436521,47.53905378918985
13.961307538358906,67.267746,47.722847,67.76269685556382,47.548756914742704
13.99733155436958,66.251755,47.531487,67.7982960026441,47.558569692422374
14.033355570380253,88.24255,57.725243,67.83383604643885,47.568493131734854
14.069379586390927,62.820454,47.043148,67.86931645389515,47.578528230738186
14.105403602401601,62.73942,47.02825,67.90473669814634,47.588675975907535
14.141427618412274,68.796814,48.188347,67.94009625858345,47.598937342001584
14.177451634422948,92.12008,66.33395,67.97539462092593,47.60931329192996
14.213475650433622,64.82164,47.33366,68.01063127729188,47.6198047766219
14.249499666444295,59.841995,46.123955,68.04580572626746,47.63041273489614
14.28552368245497,77.25728,57.37197,68.08091747297581,47.64113809333204
14.321547698465643,79.44801,57.878082,68.1159660291452,47.65198176614182
14.357571714476316,76.39547,56.863194,68.15095091317653,47.66294465504427
14.393595730486991,87.33865,57.429527,68.18587165021017,47.67402764913953
14.429619746497664,62.4294,46.967644,68.22072777219218,47.68523162478527
14.46564376250834,91.37279,63.354008,68.25551881793962,47.69655744547417
14.501667778519012,91.049194,62.049133,68.29024433320538,47.70800596171268
14.537691794529685,90.173035,59.67565,68.32490387074223,47.71957801090114
14.57371581054036,73.6677,53.379017,68.35949699036605,47.73127441721527
14.609739826551033,77.249405,57.368324,68.39402325901843,47.74309599148902
14.645763842561708,80.15135,57.888752,68.4284822508285,47.75504353109883
14.681787858572381,83.94881,57.46496,68.46287354717398,47.767117819849176
14.717811874583054,108.97946,67.269,68.49719673674159,47.77931962785976
14.753835890593729,90.77887,61.139618,68.5314514155865,47.79164971145392
14.789859906604402,96.19858,69.64244,68.56563718719114,47.80410881304856
14.825883922615077,108.233795,66.22717,68.59975366252326,47.81669766104562
14.86190793862575,107.11398,65.79105,68.63380046009303,47.82941696972491
14.897931954636423,95.94585,69.66956,68.66777720600957,47.8422674391385
14.933955970647098,69.41282,48.47092,68.70168353403649,47.85524975500664
14.969979986657771,103.511894,66.6853,68.73551908564664,47.86836458861511
15.006004002668446,90.42824,60.208614,68.76928351007618,47.881612596714234
15.042028018679119,95.237015,69.67156,68.80297646437765,47.89499442141934
15.078052034689792,99.81618,68.426125,68.83659761347226,47.90851069011287
15.114076050700467,70.455025,49.13498,68.87014663020148,47.92216201534796
15.15010006671114,101.509,67.62091,68.90362319537742,47.93594899475375
15.186124082721815,63.73288,47.189407,68.93702699783282,47.94987221094224
15.222148098732488,92.998146,68.30362,68.97035773446976,47.96393223141666
15.25817211474316,80.008644,57.890663,69.00361511030778,47.978129608481716
15.294196130753836,86.428856,57.31406,69.03679883853096,47.99246487915524
15.330220146764509,100.82977,67.948814,69.06990864053417,48.00693856508164
15.366244162775184,96.847244,69.52318,69.10294424596842,48.021551172446976
15.402268178785857,74.652145,54.969982,69.13590539278532,48.03630319189576
15.43829219479653,61.066086,46.612896,69.16879182728064,48.05119509844938
15.474316210807205,92.36841,67.052155,69.20160330413694,48.066227351426306
15.510340226817878,88.572655,57.898685,69.23433958646521,48.081400394364
15.546364242828552,77.57456,57.50553,69.26700044584577,48.09671465494252
15.582388258839226,70.86509,49.477745,69.29958566236805,48.11217054490992
15.618412274849899,73.710464,53.452335,69.3320950246695,48.127768460009406
15.654436290860573,91.25897,62.87323,69.36452832997362,48.143508779908196
15.690460306871246,102.26785,67.256035,69.39688538412693,48.15939186812822
15.726484322881921,86.29464,57.30802,69.42916600163505,48.17541807197863
15.762508338892594,66.691666,47.606483,69.4613700056978,48.191587722490034
15.798532354903267,67.401405,47.75348,69.49349722824331,48.207901134350585
15.834556370913942,89.673546,58.889763,69.52554750996129,48.22435860584394
15.870580386924615,75.80003,56.360825,69.55752070033503,48.2409604187889
15.90660440293529,89.972694,59.32484,69.58941665767279,48.257706838481106
15.942628418945963,107.98245,66.0575,69.62123524913788,48.274598113636394
15.978652434956636,60.397987,46.370056,69.65297635077796,48.291634476336114
16.01467645096731,90.2498,59.824986,69.6846398475532,48.30881614197428
16.050700466977986,76.785515,57.122295,69.71622563336352,48.326143309206664
16.086724482988657,103.911285,66.51577,69.7477336110748,48.34361615990162
16.122748498999332,74.90802,55.329956,69.77916369254412,48.361234859093045
16.158772515010007,92.933075,68.20419,69.81051579864382,48.37899955493501
16.19479653102068,70.27634,49.001396,69.84178985928475,48.39691037865843
16.230820547031353,87.874054,57.57702,69.8729858134384,48.414967444529665
16.266844563042028,92.40972,67.15736,69.90410360915796,48.43317084981097
16.3028685790527,98.88393,68.835434,69.93514320359836,48.451520674722985
16.338892595063374,78.39067,57.743687,69.96610456303539,48.47001698240902
16.37491661107405,102.309204,67.23637,69.9969876628836,48.48865981890149
16.41094062708472,79.44081,57.87769,70.02779248771326,48.50744921309014
16.4469646430954,85.28304,57.327034,70.05851903126624,48.526385176692294
16.48298865910607,60.90506,46.55918,70.0891672964709,48.5454677042251
16.51901267511674,70.797195,49.41732,70.1197372954558,48.56469677297975
16.55503669112742,73.06592,52.350796,70.15022904956244,48.58407234299761
16.59106070713809,67.66361,47.81824,70.18064258935692,48.60359435704843
16.627084723148766,77.43954,57.45182,70.21097795464054,48.62326274061053
16.66310873915944,94.51079,69.52278,70.24123519445932,48.64307740185294
16.699132755170112,106.62866,65.7784,70.27141436711244,48.66303823161959
16.735156771180787,88.09761,57.66174,70.30151554015961,48.683145103415505
16.77118078719146,89.39226,58.558678,70.3315387904274,48.70339787339499
16.807204803202133,61.616455,46.775974,70.36148420401442,48.723796380351885
16.843228819212808,106.319016,65.804054,70.39135187629552,48.744340445711785
16.879252835223483,62.7649,47.032974,70.42114191192476,48.76502987352632
16.915276851234154,64.595535,47.3048,70.45085442483747,48.7858644504695
16.95130086724483,104.239914,66.38359,70.48048953825108,48.80684394583599
16.987324883255503,99.524216,68.55829,70.51004738466492,48.82796811154157
17.023348899266175,90.66366,60.804863,70.53952810585893,48.849236682125515
17.059372915276853,72.28844,51.132133,70.56893185289132,48.87064937475508
17.095396931287524,94.44414,69.499176,70.598258786095,48.89220588923202
17.131420947298196,68.64038,48.1269,70.62750907507304,48.91390590800114
17.167444963308874,92.69243,67.78257,70.65668289869303,48.93574909616097
17.203468979319545,94.68503,69.57575,70.68578044508028,48.95773510147636
17.23949299533022,70.26659,48.994358,70.71480191160995,48.97986355439327
17.275517011340895,104.274055,66.370285,70.7437475048981,49.00213406805557
17.311541027351566,79.4138,57.876167,70.77261744079159,49.0245462383238
17.34756504336224,81.50524,57.79402,70.80141194435697,49.047099643796194
17.383589059372916,93.096344,68.44329,70.83013124986816,49.069793845831555
17.419613075383587,77.229965,57.35925,70.85877560079314,49.0926283885743
17.455637091394262,65.51477,47.42392,70.8873452497794,49.11560279898159
17.491661107404937,69.378174,48.45314,70.91584045863846,49.138716586852446
17.52768512341561,87.4516,57.454853,70.94426149832915,49.16196924485892
17.563709139426283,81.048904,57.83896,70.97260864893988,49.18536024857946
17.599733155436958,88.20528,57.70822,71.0008821996697,49.20888905653412
17.63575717144763,83.776,57.488,71.02908244880842,49.232555110222044
17.671781187458304,83.94396,57.46559,71.0572097037155,49.256357834160866
17.70780520346898,65.93984,47.48374,71.08526428079787,49.28029663592821
17.74382921947965,70.21596,48.95827,71.11324650548673,49.304370906205214
17.77985323549033,82.9376,57.606106,71.1411567122131,49.32858001882221
17.815877251501,89.321144,58.485,71.16899524438246,49.352923330806306
17.85190126751167,62.5077,46.98352,71.19676245434816,49.37740018243111
17.88792528352235,73.66999,53.382942,71.2244587033838,49.4020098972685
17.92394929953302,64.68513,47.31625,71.25208436165448,49.426751782242356
17.959973315543696,87.32826,57.427334,71.279639808187,49.45162512768444
17.99599733155437,65.08573,47.367462,71.30712543083894,49.47662920739222
18.032021347565042,91.49481,63.88324,71.33454162626674,49.501763278688806
18.068045363575717,75.22975,55.742268,71.36188879989251,49.527026582484794
18.10406937958639,71.975784,50.701736,71.38916736587002,49.55241834334228
18.140093395597063,76.896385,57.1869,71.41637774704932,49.57793776954079
18.176117411607738,102.75618,67.02618,71.44352037494059,49.603584053145255
18.212141427618413,74.49072,54.72918,71.47059568967663,49.629356370075996
18.248165443629084,85.680405,57.30765,71.49760413997447,49.65525388018074
18.28418945963976,108.2257,66.22078,71.5245461830959,49.68127572730854
18.320213475650434,75.2616,55.78057,71.55142228480676,49.70742103938583
18.356237491661105,96.17354,69.64566,71.57823291933546,49.73368892849436
18.39226150767178,75.10692,55.590275,71.60497856933014,49.76007849095116
18.428285523682455,86.42436,57.31382,71.63165972581501,49.7865888073904
18.464309539693126,82.18588,57.71076,71.6582768881455,49.81321894284739
18.500333555703804,85.36704,57.321854,71.68483056396236,49.83996794684436
18.536357571714476,92.37315,67.064415,71.7113212691449,49.86683485347827
18.572381587725147,97.39812,69.37628,71.73774952776293,49.893818681510595
18.608405603735825,86.3952,57.31232,71.7641158720278,49.92091843445902
18.644429619746496,88.03941,57.6382,71.79042084224247,49.94813310069101
18.68045363575717,81.61376,57.781876,71.81666498675037,49.97546165351945
18.716477651767846,109.1712,67.82467,71.84284886188348,50.00290305130003
18.752501667778517,94.671165,69.571976,71.86897303190909,50.030456237530665
18.788525683789192,105.836685,65.88438,71.89503806897588,50.05812014095277
18.824549699799867,60.13468,46.258873,71.92104455305869,50.08589367565434
18.86057371581054,106.91206,65.7769,71.9469930719025,50.11377574117512
18.896597731821213,78.7502,57.80835,71.97288422096528,50.14176522261341
18.932621747831888,90.17346,59.676453,71.99871860335996,50.1698609907349
18.96864576384256,75.03909,55.503464,72.02449682979527,50.19806190208322
19.004669779853234,63.017246,47.07784,72.05021951851572,50.22636679909248
19.04069379586391,87.971695,57.612152,72.07588729524056,50.25477451020155
19.07671781187458,83.36291,57.545387,72.10150079310175,50.28328384997011
19.112741827885255,76.465996,56.913887,72.127060652581,50.31189361919665
19.14876584389593,98.47157,69.0022,72.15256752144575,50.34060260503815
19.1847898599066,63.293552,47.123356,72.17802205468442,50.369409581131585
19.22081387591728,91.36345,63.313972,72.20342491444042,50.398313307717224
19.25683789192795,67.70365,47.828712,72.22877676994545,50.42731253176367
19.292861907938622,108.97833,67.26634,72.25407829745178,50.456405987094634
19.3288859239493,76.536995,56.963158,72.27933018016356,50.48559239451753
19.364909939959972,89.993866,59.35945,72.3045331081672,50.51487046195364
19.400933955970647,90.68078,60.852715,72.32968777836106,50.54423888457022
19.43695797198132,84.48042,57.39982,72.35479489438389,50.57369634491403
19.472981987991993,104.75719,66.192154,72.37985516654255,50.60324151304682
19.509006004002668,75.93179,56.48401,72.40486931173893,50.63287304668231
19.545030020013343,74.25791,54.3652,72.42983805339573,50.66258959132491
19.581054036024014,95.47139,69.68443,72.45476212138158,50.69238978041005
19.61707805203469,66.915474,47.648926,72.47964225193523,50.72227223544622
19.653102068045364,64.950615,47.35013,72.50447918758877,50.752235566158475
19.689126084056035,99.93589,68.37108,72.52927367709013,50.78227837063372
19.72515010006671,69.47873,48.505417,72.5540264753247,50.8123992354675
19.761174116077385,70.85028,49.464436,72.57873834323604,50.84259673591234
19.797198132088056,107.775665,65.95579,72.6034100477458,50.87286943602768
19.83322214809873,93.13153,68.49046,72.62804236167287,50.90321588883141
19.869246164109406,96.121155,69.65203,72.6526360636516,50.9336346364528
19.905270180120077,87.57619,57.48619,72.67719193804929,50.96412421028709
19.941294196130755,90.154015,59.639984,72.70171077488288,50.99468313115148
19.977318212141427,108.58771,66.58643,72.7261933697348,51.025309909442605
20.0133422281521,92.21913,66.63875,72.7506405236681,51.05600304529559
20.049366244162776,91.19661,62.61863,72.7750530431407,51.08676102874439
20.085390260173448,99.95255,68.36338,72.79943173991907,51.11758233988367
20.121414276184122,60.347546,46.349476,72.82377743099087,51.1484654490321
20.157438292194797,89.694115,58.916718,72.84809093847717,51.179408816897
20.19346230820547,64.39439,47.278908,72.8723730895436,51.21041089474037
20.229486324216143,63.84976,47.205925,72.89662471631107,51.24147012454636
20.265510340226818,86.998276,57.36927,72.92084665576553,51.272584939190004
20.30153435623749,61.12748,46.632626,72.94503974966722,51.30375376260731
20.337558372248164,89.4724,58.646294,72.96920484445904,51.33497500996666
20.37358238825884,85.695496,57.30719,72.99334279117437,51.36624708784156
20.40960640426951,71.49108,50.110435,73.01745444534413,51.397568394384514
20.445630420280185,91.66434,64.61559,73.04154066690316,51.428937319502374
20.48165443629086,94.34387,69.45993,73.06560232009605,51.46035224503273
20.51767845230153,97.142685,69.44894,73.08964027338217,51.491811544921596
20.55370246831221,87.99004,57.61907,73.11365539934016,51.52331358540235
20.58972648432288,62.495224,46.981018,73.1376485745717,51.55485672517575
20.625750500333552,85.49915,57.314842,73.16162067960482,51.586439315591214
20.66177451634423,80.33759,57.883514,73.18557259879643,51.618059700829136
20.697798532354902,92.62985,67.657394,73.20950522023428,51.64971621808444
20.733822548365577,70.42611,49.112743,73.23341943563845,51.681407197751135
20.76984656437625,84.324425,57.417862,73.25731614026215,51.713130963608016
